378637 123964 285192 266439 69533,28,202699,144540 367447 177555 247909 141328 369565 141328 354709 304669 381653 464985 385922 354676 236416 334273 247909 334273 369565 334273 367480 73629 367480 73629 338552 68562 389216 223951 63682 223951 389216 158666 223951 432011 55758 296619 265338 458804 265338 202699 202699 202699
320130 252344 176484 350384 312728,3,193518,367374 367374 367374 367374 367374 367374 193518 217605 193518 193518
127879 95489 312728 207815 266439,6,287182,375118 171959 121119 180018 31848 287182
1590 87081 430491 77573 427777,1,222097,222097 222097 222097
446978 446978 446978 446978 346014,1,446978,446978 446978
48030 320130 266439 248455 316753,8,412762,62471 163254 189866 320901 316140 247909 379551 412762 412762 412762 412762
278586 255725 255725 249444 400059,1,278586,278586 278586
106575 389814 37543 302810 316465,4,323030,87677 37543 323030 37543 323030 428135 323030
331394 456414 285116 261589 81366,2,406296,403998 406296 406296
461686 37115 10572 461686 10572,2,403998,406296 403998
448270 216321 214757 220931 385355,5,323030,403998 406296 403998 96985 27248 323030 323030
346424 46130 369158 257040 320130,2,185117,96940 185117 185117 96940 185117 185117
184331 119736 290999 71032 404669,1,417927,417927 417927 417927
179290 179290 357681 111530 450796,1,91530,91530 91530
320130 301147 320130 163350 45738,1,320130,320130 320130
259227 259227 307981 107885 259227,1,438338,438338 438338
7368 169203 379015 286731 375332,2,336579,239439 336579 336579
183107 259335 458804 259347 62120,2,377454,331782 377454 377454
374841 335275 47718 228066 313007,1,116481,116481 116481
441852 51275 242905 17478 360922,2,335641,407546 335641 335641 335641 335641 335641
399592 336359 360964 293322 184626,1,394036,394036 394036
170952 375822 411934 388657 430397,3,21542,109618 375822 21542
166138 179290 349506 315543 102176,1,102176,102176 102176
409804 339703 339703 46232 304685,1,6913,6913 6913
177615 409492 200530 2416 189576,1,83024,83024 83024
147684 272004 281717 125275 262826,2,166333,166333 223739 166333 166333
24297 120990 76196 347015 253273,2,120990,254656 120990 120990
75555 383290 174265 166683 13925,4,101050,120990 49911 225864 101050 101050
232172 422561 140527 187138 234618,2,236969,163090 236969
267763 168010 81995 381832 173806,2,81995,277082 81995 81995
342154 108486 264306 166129 435002,3,342154,188836 88809 188836 342154 342154
255380 441852 382389 116624 231482,2,255380,110446 255380 255380
308411 46705 102604 367522 32148,1,388487,388487 388487
462423 368514 188698 442131 64026,2,91708,457231 91708 91708
344071 13576 430982 299677 339517,1,357318,357318 357318 357318
139332 188051 277490 228644 455183,3,247451,49870 207032 247451 207032 247451
176484 46109 128625 48030 266439,9,264379,123329 270498 292353 199975 257655 257655 406620 82398 156591 264379 264379 264379
432184 268081 260957 383869 144392,2,82398,403990 82398 82398
377518 241498 455275 312728 178024,2,325706,128185 325706 325706
35227 268287 356537 332516 109656,3,190883,67814 123273 190883
96882 103322 268335 253072 290732,11,234255,218626 157492 192227 279473 234255 191303 234255 355994 460188 441953 64951 84310 64951 234255 234255
302066 176363 422905 225727 320130,4,290999,234255 12217 429046 290999 290999 290999
170262 160272 96680 422905 302066,7,268081,290999 183511 458637 466634 268081 268081 273762 230842 268081 268081
268081 80242 402455 315 207430,2,429046,268081 429046
360922 192251 443030 272907 237590,1,322717,322717 322717 322717
144131 429046 296854 88453 463122,2,429046,322717 429046
12217 12217 260481 162283 12217,1,12217,12217 12217 12217
214271 296854 12217 448091 364328,2,322717,12217 322717
428554 294666 207125 124193 128625,3,458061,192540 71165 458061
334273 62657 75961 65175 118551,1,67240,67240 67240
350952 51650 352932 294766 463767,9,227458,378548 67240 105009 335463 352932 355942 352932 378548 463767 378548 378548 378548 463767 67240 105009 458061 227458
124065 124065 315911 126019 306867,1,54998,54998 54998
256432 256432 385201 198209 65273,2,78930,120336 78930 78930
391289 235771 391289 391289 375855,1,391289,391289 391289
266900 254418 383255 254418 383255,2,138017,254418 138017
461686 239235 322642 384605 239235,14,322642,30484 217946 322642 394809 30484 205199 352236 371573 322642 30484 322642 217946 322642 30484 322642 239235 371573 202459 352236 217946 322642 231754 441930 384734 255728 322343 384734 322642
57788 461614 140532 107020 283405,2,53129,53129 199417 53129 53129
131611 389814 260384 297513 34843,1,317557,317557 317557
88886 88886 88886 393142 393142,1,91152,91152 91152
369158 444593 308648 227161 159642,1,182268,182268 182268
15544 21912 390545 110421 290642,1,290045,290045 290045
243310 342246 401101 454112 84337,6,52329,258031 327771 258031 165773 258031 403581 270886 52329 52329
330506 330506 351551 230807 273544,1,330506,330506 330506
17478 185357 17478 444365 444365,1,118165,118165 118165
424421 11532 56570 229382 50276,1,297680,297680 297680
403581 65838 78379 179807 395227,6,361288,465383 403581 465383 403581 330506 52329 330506 67729 330506 361288 361288
29196 241874 213314 325585 248065,1,29196,29196 29196
241555 9877 241555 325310 325310,1,49544,49544 49544
396732 248127 100002 52993 447666,1,437932,437932 437932
34853 257040 117677 318610 127042,3,111530,259964 339517 111530 111530 111530
355874 174368 238865 179856 387162,3,151703,144540 80319 151703
108486 395845 176484 546 382419,6,338660,215363 126332 463347 310620 60957 338660 338660
438779 438779 455183 91888 332005,4,223151,150133 320683 317003 223151 223151
105227 36868 36868 307212 62438,1,69171,69171 69171
385091 281391 57389 148360 228287,5,232312,330819 188698 288175 166052 232312 232312
116274 101156 323490 242521 332769,1,235047,235047 235047 235047
179290 179290 179290 192288 179290,1,331910,331910 331910 331910
178163 357583 357583 407544 207205,1,23036,23036 23036 23036
136745 193828 309403 309403 3656,3,393014,406620 393014 199975 393014
17478 17478 17478 373372 17478,2,390403,368947 390403
94014 125751 400873 340808 125751,2,340808,400873 340808 340808
16344 332333 134436 20208 382419,1,335144,335144 335144
385638 451806 250347 281812 138661,16,152260,230091 394974 300386 367483 36278 187842 69689 110655 135110 322032 152885 80978 461749 152260 57593 437898 57593 152260 437898 57593 152260 57593 437898 152260 152260 152260 152260
44760 365784 394678 195423 50254,1,152260,152260 152260
170262 176363 420960 302066 160272,31,234215,291546 94442 234215 289096 101740 281717 370508 321985 233912 49496 246391 152260 276240 152260 399361 164781 152260 339966 20868 448248 162549 114204 273213 281717 230091 230091 37989 281717 428688 50394 114204 443344 281717 179809 27248 27248 250484 230091 314943 300386 234215 234215
445351 320130 340960 379953 176484,7,288887,206218 399221 341578 459308 47232 52888 288887 288887
288887 128745 420960 153492 260194,5,415020,275456 230091 299856 288887 415020 415020
260966 281710 359053 453857 443344,5,276240,281717 230091 285637 276240 98374 276240
270082 93067 73093 446148 349818,1,446102,446102 446102 446102
299658 464783 412793 190530 200505,7,316239,187511 217538 11711 279455 444893 142577 316239
10572 461686 268972 196985 192931,5,91086,270193 439442 154184 387953 91086 91086
420960 128745 290172 198209 355325,8,281717,234215 288887 98374 285637 415020 276240 158575 415020 281717 281717
379953 46130 238067 332253 170262,32,322717,446102 316239 91086 234215 288887 31591 98374 276240 285637 158575 281717 114204 443344 281717 281717 230091 281717 91086 284045 339966 265123 144865 82776 281717 49496 234215 91086 234215 281717 114204 281717 80968 110799 130352 57899 50889 50889 281717 288887 234215 152260 230091 281717 314943 206218 299856 334401 322717 455125 322717
126396 288887 95237 289096 241209,6,130352,130352 166856 130352 130352 241209 74014 215824 74634 130352
47779 292055 47174 177618 429223,4,74634,50889 411198 343379 74634
74634 144131 417367 444899 388137,2,74634,130352 74634 74634 74634
427462 172048 337306 201311 315543,1,130352,130352 130352
283115 9877 9877 241555 325310,5,208939,297765 175885 266553 266553 216241 208939
450627 244374 279719 179409 131733,1,334428,334428 334428
194587 93705 93705 359910 123650,1,290999,290999 290999
420549 427375 277762 111473 180896,2,127428,238221 127428
304745 420123 369447 450082 304745,2,26988,124764 26988 26988
371474 119942 253084 415995 262098,1,124764,124764 124764
58217 26598 218965 14003 218870,2,328005,195097 328005
268049 45617 155055 268049 287962,1,326447,326447 326447
443875 15266 433543 157846 123448,1,443875,443875 443875
309778 309778 309778 455763 430491,1,131118,131118 131118
292484 75555 408907 123541 383409,2,292484,383409 292484 292484
90065 81453 185668 453432 81453,5,383409,465511 232172 358211 98665 383409
461686 218794 461686 461686 461686,1,383409,383409 383409
451589 316135 229072 215765 339829,2,230931,65579 230931 230931
247930 408731 257040 115696 299710,15,311405,159428 159428 159428 396445 453192 86691 384758 377207 97594 133907 97594 35201 461665 451479 19833 130121 311405 149230 311405
29196 133282 29196 29196 273492,2,27494,86191 27494
247930 257040 115696 299517 401147,7,265678,396445 97594 99907 460648 298640 75597 265678
247930 255902 272969 408731 288078,13,219718,222328 219718 272969 219718 311405 219718 461665 244197 214262 97594 35201 18681 35201 97594 272969 461665 219718 418757 213463 97594 446507 219718 219718
346139 225257 339763 255725 227161,1,346139,346139 346139 346139 346139
461660 420524 359398 182569 53223,1,134484,134484 134484
453487 398756 243218 326314 50343,1,162454,162454 162454 162454 162454 162454
127608 127608 263512 127608 453432,2,127608,287523 127608 127608
82552 174260 29196 305588 304685,1,18519,18519 18519
159780 236078 158666 222888 184419,1,176721,176721 176721
150103 192721 442256 173985 157743,3,94788,153433 153433 153433 94788 150103 94788 94788
425270 425270 425270 245401 94407,2,425270,128457 425270 425270
108657 7161 349736 43725 134799,1,219512,219512 219512
315545 162582 360964 116813 308965,1,64642,64642 64642
382751 359844 367664 257040 306464,15,292444,44220 200231 292444 292444 200231 292444 367664 393768 257040 432152 258608 257575 213310 135900 424515 281749 450455 360487 281749 213310 281749 292444 292444
20897 33087 239932 237147 233735,1,393985,393985 393985
315543 12765 173766 337493 177522,1,393768,393768 393768 393768
229928 220896 111530 111530 170468,2,376971,376971 229928 376971 376971
268897 409507 219718 219718 268897,1,229928,229928 229928
90579 109663 123756 135591 443098,2,109663,428585 109663 109663
224985 310756 224985 172048 372318,1,155544,155544 155544
81593 308438 303828 308438 266900,4,432992,185246 454422 118551 454422 432992
75500 118467 138810 104116 459654,1,362362,362362 362362 362362
276245 390357 215503 362191 273762,1,458637,458637 458637
427128 284654 369093 253500 388657,2,284654,284654 200660 284654
176465 450082 308309 450082 260878,3,164344,323467 323467 305496 164344 164344 164344
170811 153845 360156 437922 345551,1,170811,170811 170811
222604 254418 282806 291629 31791,1,54427,54427 54427
189315 422561 413110 164294 20201,2,148673,215024 148673
196860 48030 95489 432748 461686,5,292811,96935 96935 96935 341975 240170 440677 292811
218531 421207 218531 4067 416992,1,287871,287871 287871
287449 208939 398762 444190 287449,1,49372,49372 49372
380810 251415 297765 123548 90345,1,358957,358957 358957
420960 89775 138427 279905 300670,10,209050,286835 286835 378940 378940 153961 199469 153961 286835 286835 80968 299331 362668 144948 144948 36184 209050 209050
178251 373690 268263 419215 403591,1,94120,94120 94120
234255 424467 283916 402225 254029,4,253775,235821 156522 139876 235821 253775 253775
422827 50385 50385 50385 325601,9,165362,253775 181604 358982 165362 144053 50385 276837 199243 412297 199243 165362 165362 165362
176648 243170 100918 334342 211132,4,253775,165362 165362 228755 228755 228755 378663 378663 253775 253775
208939 288719 266553 444190 208939,1,367490,367490 367490 367490
444190 266553 381941 287449 208939,1,367490,367490 367490 367490
168358 129300 246453 180182 99254,2,351101,351101 168358 351101 351101
430845 430845 430845 430845 430845,2,149230,430845 149230
399484 256124 344723 316753 69533,1,246366,246366 246366
256146 382751 315543 339763 309778,1,299640,299640 299640
129121 373384 50133 279109 172410,2,64713,240257 240257 240257 240257 64713
298830 218531 435638 168504 316472,3,246411,3491 280328 246411 246411 246411
120098 256146 29757 243247 146471,1,369933,369933 369933 369933
117314 117314 238059 238059 2416,5,55731,186198 186198 143896 305958 271801 55731 55731
128051 48030 292750 48030 368112,3,349348,126761 349348 370337 349348 349348
145403 379520 338395 159780 380810,4,286442,370337 173290 370337 349348 286442
466319 389550 204565 79149 248327,7,302792,362613 443889 362613 286442 349348 370337 362613 370337 349348 362613 51203 302792 302792
228392 340960 455183 234255 385355,9,221874,165811 286442 302792 286442 349348 33623 34683 284069 252660 221874 221874 221874
89010 289927 381 35202 27802,3,45140,257338 257338 309901 45140
260220 343434 24219 333804 210822,1,357054,357054 357054
359765 448601 348196 260611 455763,2,359765,359877 359765 359765
236000 266692 183178 234177 312728,2,149382,359765 149382 149382
256852 339703 108946 355325 14671,3,242156,5206 356762 242156
46577 100653 400093 207572 4067,2,108515,340304 108515 108515
252344 27216 211418 91432 91888,2,308144,450594 308144
384087 126623 107972 21989 232917,2,37863,380255 37863
182131 440696 74497 432357 448126,1,434513,434513 434513
302126 321983 66752 168449 409804,1,409804,409804 409804
111530 396445 453192 111530 380649,1,103621,103621 103621
9629 9629 9629 9629 69533,1,252780,252780 252780
257040 444593 37794 85655 284463,5,318420,90036 3903 174537 221317 318420 318420
328548 50275 328548 256431 17478,1,35403,35403 35403
190070 190070 197723 381766 407078,5,91093,318420 35403 35403 318420 35403 96027 372252 91093
35201 393207 272969 38965 31058,2,56269,272969 56269
340375 380810 380810 145220 48030,1,183137,183137 183137
209859 163998 22186 214277 255860,3,287090,79455 287090 163998 287090
76426 104526 294676 214271 316255,4,250401,182283 182283 138356 76426 250401
369447 339703 316753 198209 67714,2,277051,281752 277051
197535 49013 353184 170894 51282,2,342264,342264 449391 342264 342264
57389 301079 46300 111530 128278,5,449391,140853 342264 259884 136560 259884 342264 449391 449391
